;Dataset;Model;Filters;Baseline value;Predicted ROC-AUC;Ratio [%]
567;clintox;GradientBoostingClassifier;"FAF4DruglikeFilter;ZINCDruglikeFilter";94.5433;-30.866;67.3526
485;clintox;GradientBoostingClassifier;"BMSFilter;FAF4DruglikeFilter";94.5433;-30.866;67.3526
572;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;InpharmaticaFilter";94.5433;-30.8897;67.3275
546;clintox;GradientBoostingClassifier;"FAF4DruglikeFilter;InpharmaticaFilter";94.5433;-31.0083;67.202
474;clintox;GradientBoostingClassifier;"BeyondRo5Filter;RuleOfThreeFilter";94.5433;-31.0439;67.1644
89;clintox;LogisticRegression;"FAF4DruglikeFilter;GlaxoFilter";91.032;-27.6631;69.6117
607;clintox;GradientBoostingClassifier;"GhoseFilter;RuleOfThreeFilter";94.5433;-31.2218;66.9762
408;clintox;LogisticRegression;"RuleOfFourFilter;ZINCBasicFilter";91.032;-27.7343;69.5335
271;clintox;LogisticRegression;"LINTFilter;ZINCDruglikeFilter";91.032;-27.8529;69.4032
556;clintox;GradientBoostingClassifier;"FAF4DruglikeFilter;REOSFilter";94.5433;-31.4353;66.7503
96;clintox;LogisticRegression;"FAF4DruglikeFilter;MolecularWeightFilter";91.032;-27.9478;69.2989
113;clintox;LogisticRegression;"FAF4DruglikeFilter;ZINCDruglikeFilter";91.032;-28.019;69.2207
452;clintox;LogisticRegression;"ValenceDiscoveryFilter;ZINCDruglikeFilter";91.032;-28.1613;69.0644
341;clintox;LogisticRegression;"NIBRFilter;ZINCDruglikeFilter";91.032;-28.2562;68.9601
564;clintox;GradientBoostingClassifier;"FAF4DruglikeFilter;TiceInsecticidesFilter";94.5433;-31.7675;66.399
407;clintox;LogisticRegression;"RuleOfFourFilter;ValenceDiscoveryFilter";91.032;-28.28;68.9341
705;clintox;GradientBoostingClassifier;"InpharmaticaFilter;ZINCDruglikeFilter";94.5433;-31.8268;66.3363
86;clintox;LogisticRegression;"BrenkFilter;ZINCDruglikeFilter";91.032;-28.3274;68.8819
106;clintox;LogisticRegression;"FAF4DruglikeFilter;RuleOfVeberFilter";91.032;-28.3274;68.8819
94;clintox;LogisticRegression;"FAF4DruglikeFilter;LipinskiFilter";91.032;-28.3274;68.8819
100;clintox;LogisticRegression;"FAF4DruglikeFilter;PAINSFilter";91.032;-28.3986;68.8038
112;clintox;LogisticRegression;"FAF4DruglikeFilter;ZINCBasicFilter";91.032;-28.4223;68.7777
59;clintox;LogisticRegression;"BrenkFilter;FAF4DruglikeFilter";91.032;-28.5647;68.6213
561;clintox;GradientBoostingClassifier;"FAF4DruglikeFilter;RuleOfXuFilter";94.5433;-32.2657;65.872
111;clintox;LogisticRegression;"FAF4DruglikeFilter;ValenceDiscoveryFilter";91.032;-28.8019;68.3607
770;clintox;GradientBoostingClassifier;"MolecularWeightFilter;RuleOfThreeFilter";94.5433;-32.4199;65.7089
571;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;HaoFilter";94.5433;-32.4911;65.6336
2;clintox;LogisticRegression;"BeyondRo5Filter;FAF4DruglikeFilter";91.032;-28.9917;68.1522
99;clintox;LogisticRegression;"FAF4DruglikeFilter;OpreaFilter";91.032;-28.9917;68.1522
393;clintox;LogisticRegression;"REOSFilter;RuleOfFourFilter";91.032;-29.0866;68.048
530;clintox;GradientBoostingClassifier;"BrenkFilter;RuleOfFourFilter";94.5433;-32.6453;65.4705
616;clintox;GradientBoostingClassifier;"GhoseFilter;ZINCDruglikeFilter";94.5433;-32.6809;65.4329
676;clintox;GradientBoostingClassifier;"HaoFilter;RuleOfTwoFilter";94.5433;-32.7046;65.4078
50;clintox;LogisticRegression;"BMSFilter;RuleOfTwoFilter";91.032;-29.3713;67.7352
348;clintox;LogisticRegression;"NIHFilter;RuleOfTwoFilter";91.032;-29.3713;67.7352
263;clintox;LogisticRegression;"LINTFilter;RuleOfTwoFilter";91.032;-29.4662;67.631
49;clintox;LogisticRegression;"BMSFilter;RuleOfThreeFilter";91.032;-29.7034;67.3703
347;clintox;LogisticRegression;"NIHFilter;RuleOfThreeFilter";91.032;-29.7034;67.3703
582;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;REOSFilter";94.5433;-33.2384;64.8432
58;clintox;LogisticRegression;"BMSFilter;ZINCDruglikeFilter";91.032;-29.8221;67.24
356;clintox;LogisticRegression;"NIHFilter;ZINCDruglikeFilter";91.032;-29.8221;67.24
296;clintox;LogisticRegression;"MLSMRFilter;PfizerFilter";91.032;-29.8695;67.1879
498;clintox;GradientBoostingClassifier;"BMSFilter;OpreaFilter";94.5433;-33.5469;64.5169
262;clintox;LogisticRegression;"LINTFilter;RuleOfThreeFilter";91.032;-30.1542;66.8752
443;clintox;LogisticRegression;"SureChEMBLFilter;ZINCDruglikeFilter";91.032;-30.1542;66.8752
402;clintox;LogisticRegression;"REOSFilter;ZINCDruglikeFilter";91.032;-30.1542;66.8752
653;clintox;GradientBoostingClassifier;"GSKFilter;RuleOfThreeFilter";94.5433;-33.6892;64.3664
526;clintox;GradientBoostingClassifier;"BrenkFilter;OpreaFilter";94.5433;-33.7841;64.266
388;clintox;LogisticRegression;"PfizerFilter;TiceHerbicidesFilter";91.032;-30.2966;66.7188
735;clintox;GradientBoostingClassifier;"LipinskiFilter;RuleOfThreeFilter";94.5433;-33.8197;64.2284
422;clintox;LogisticRegression;"RuleOfTwoFilter;TiceHerbicidesFilter";91.032;-30.5338;66.4582
154;clintox;LogisticRegression;"GhoseFilter;RuleOfTwoFilter";91.032;-30.5338;66.4582
574;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;LipinskiFilter";94.5433;-34.1874;63.8394
93;clintox;LogisticRegression;"FAF4DruglikeFilter;LINTFilter";91.032;-30.7711;66.1976
762;clintox;GradientBoostingClassifier;"MLSMRFilter;ZINCDruglikeFilter";94.5433;-34.4247;63.5885
31;clintox;LogisticRegression;"BMSFilter;FAF4DruglikeFilter";91.032;-30.9134;66.0412
98;clintox;LogisticRegression;"FAF4DruglikeFilter;NIHFilter";91.032;-30.9134;66.0412
97;clintox;LogisticRegression;"FAF4DruglikeFilter;NIBRFilter";91.032;-30.9609;65.9891
101;clintox;LogisticRegression;"FAF4DruglikeFilter;PfizerFilter";91.032;-30.9846;65.963
77;clintox;LogisticRegression;"BrenkFilter;RuleOfThreeFilter";91.032;-31.0083;65.9369
108;clintox;LogisticRegression;"FAF4DruglikeFilter;SureChEMBLFilter";91.032;-31.1032;65.8327
457;clintox;GradientBoostingClassifier;"BeyondRo5Filter;FAF4LeadlikeFilter";94.5433;-34.6145;63.3877
544;clintox;GradientBoostingClassifier;"FAF4DruglikeFilter;GSKFilter";94.5433;-34.6382;63.3626
90;clintox;LogisticRegression;"FAF4DruglikeFilter;GSKFilter";91.032;-31.1507;65.7806
405;clintox;LogisticRegression;"RuleOfFourFilter;SureChEMBLFilter";91.032;-31.1744;65.7545
409;clintox;LogisticRegression;"RuleOfFourFilter;ZINCDruglikeFilter";91.032;-31.2693;65.6502
413;clintox;LogisticRegression;"RuleOfThreeFilter;SureChEMBLFilter";91.032;-31.3167;65.5981
570;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;GSKFilter";94.5433;-34.828;63.1619
771;clintox;GradientBoostingClassifier;"MolecularWeightFilter;RuleOfTwoFilter";94.5433;-34.8873;63.0991
475;clintox;GradientBoostingClassifier;"BeyondRo5Filter;RuleOfTwoFilter";94.5433;-34.911;63.074
280;clintox;LogisticRegression;"LipinskiFilter;RuleOfFourFilter";91.032;-31.4116;65.4939
362;clintox;LogisticRegression;"OpreaFilter;RuleOfTwoFilter";91.032;-31.4116;65.4939
592;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;ZINCDruglikeFilter";94.5433;-34.9466;63.0364
585;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;RuleOfVeberFilter";94.5433;-35.1364;62.8356
588;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;TiceHerbicidesFilter";94.5433;-35.1483;62.8231
421;clintox;LogisticRegression;"RuleOfTwoFilter;SureChEMBLFilter";91.032;-31.72;65.1551
760;clintox;GradientBoostingClassifier;"MLSMRFilter;ValenceDiscoveryFilter";94.5433;-35.2788;62.6851
513;clintox;GradientBoostingClassifier;"BrenkFilter;FAF4DruglikeFilter";94.5433;-35.3855;62.5721
360;clintox;LogisticRegression;"OpreaFilter;RuleOfFourFilter";91.032;-31.9336;64.9205
406;clintox;LogisticRegression;"RuleOfFourFilter;TiceInsecticidesFilter";91.032;-31.9336;64.9205
220;clintox;LogisticRegression;"HaoFilter;RuleOfFourFilter";91.032;-31.9573;64.8944
251;clintox;LogisticRegression;"InpharmaticaFilter;ZINCDruglikeFilter";91.032;-32.0047;64.8423
261;clintox;LogisticRegression;"LINTFilter;RuleOfFourFilter";91.032;-32.0285;64.8163
370;clintox;LogisticRegression;"OpreaFilter;ZINCDruglikeFilter";91.032;-32.0522;64.7902
102;clintox;LogisticRegression;"FAF4DruglikeFilter;REOSFilter";91.032;-32.2657;64.5556
103;clintox;LogisticRegression;"FAF4DruglikeFilter;RuleOfFourFilter";91.032;-32.3132;64.5035
631;clintox;GradientBoostingClassifier;"GlaxoFilter;RuleOfThreeFilter";94.5433;-35.8837;62.0452
541;clintox;GradientBoostingClassifier;"FAF4DruglikeFilter;FAF4LeadlikeFilter";94.5433;-35.9668;61.9573
308;clintox;LogisticRegression;"MLSMRFilter;ZINCDruglikeFilter";91.032;-32.4792;64.3211
672;clintox;GradientBoostingClassifier;"HaoFilter;PfizerFilter";94.5433;-36.038;61.8821
696;clintox;GradientBoostingClassifier;"InpharmaticaFilter;RuleOfThreeFilter";94.5433;-36.0735;61.8444
576;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;MolecularWeightFilter";94.5433;-36.1329;61.7817
666;clintox;GradientBoostingClassifier;"HaoFilter;MLSMRFilter";94.5433;-36.1803;61.7315
517;clintox;GradientBoostingClassifier;"BrenkFilter;GSKFilter";94.5433;-36.2159;61.6939
420;clintox;LogisticRegression;"RuleOfTwoFilter;RuleOfXuFilter";91.032;-32.7639;64.0083
300;clintox;LogisticRegression;"MLSMRFilter;RuleOfTwoFilter";91.032;-32.8588;63.9041
580;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;PAINSFilter";94.5433;-36.4531;61.4429
555;clintox;GradientBoostingClassifier;"FAF4DruglikeFilter;PfizerFilter";94.5433;-36.4531;61.4429
573;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;LINTFilter";94.5433;-36.4769;61.4178
416;clintox;LogisticRegression;"RuleOfThreeFilter;ValenceDiscoveryFilter";91.032;-33.0961;63.6435
110;clintox;LogisticRegression;"FAF4DruglikeFilter;TiceInsecticidesFilter";91.032;-33.1435;63.5913
504;clintox;GradientBoostingClassifier;"BMSFilter;RuleOfTwoFilter";94.5433;-36.9988;60.8657
682;clintox;GradientBoostingClassifier;"HaoFilter;ValenceDiscoveryFilter";94.5433;-37.0937;60.7654
736;clintox;GradientBoostingClassifier;"LipinskiFilter;RuleOfTwoFilter";94.5433;-37.1649;60.6901
415;clintox;LogisticRegression;"RuleOfThreeFilter;TiceInsecticidesFilter";91.032;-33.9027;62.7574
78;clintox;LogisticRegression;"BrenkFilter;RuleOfTwoFilter";91.032;-33.9976;62.6531
76;clintox;LogisticRegression;"BrenkFilter;RuleOfFourFilter";91.032;-34.0925;62.5489
136;clintox;LogisticRegression;"FAF4LeadlikeFilter;ValenceDiscoveryFilter";91.032;-34.1163;62.5228
697;clintox;GradientBoostingClassifier;"InpharmaticaFilter;RuleOfTwoFilter";94.5433;-37.6512;60.1757
675;clintox;GradientBoostingClassifier;"HaoFilter;RuleOfThreeFilter";94.5433;-37.6987;60.1255
95;clintox;LogisticRegression;"FAF4DruglikeFilter;MLSMRFilter";91.032;-34.2349;62.3925
299;clintox;LogisticRegression;"MLSMRFilter;RuleOfThreeFilter";91.032;-34.2586;62.3664
590;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;ValenceDiscoveryFilter";94.5433;-38.0308;59.7742
716;clintox;GradientBoostingClassifier;"LINTFilter;RuleOfThreeFilter";94.5433;-38.0664;59.7365
450;clintox;LogisticRegression;"TiceInsecticidesFilter;ZINCDruglikeFilter";91.032;-34.567;62.0276
545;clintox;GradientBoostingClassifier;"FAF4DruglikeFilter;HaoFilter";94.5433;-38.1139;59.6863
162;clintox;LogisticRegression;"GhoseFilter;ZINCDruglikeFilter";91.032;-34.6145;61.9755
242;clintox;LogisticRegression;"InpharmaticaFilter;RuleOfThreeFilter";91.032;-34.7331;61.8452
605;clintox;GradientBoostingClassifier;"GhoseFilter;PfizerFilter";94.5433;-38.2444;59.5483
578;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;NIHFilter";94.5433;-38.5291;59.2472
230;clintox;LogisticRegression;"HaoFilter;ZINCDruglikeFilter";91.032;-35.1127;61.4282
713;clintox;GradientBoostingClassifier;"LINTFilter;PfizerFilter";94.5433;-38.7426;59.0213
473;clintox;GradientBoostingClassifier;"BeyondRo5Filter;RuleOfFourFilter";94.5433;-38.7663;58.9962
674;clintox;GradientBoostingClassifier;"HaoFilter;RuleOfFourFilter";94.5433;-38.8256;58.9335
91;clintox;LogisticRegression;"FAF4DruglikeFilter;HaoFilter";91.032;-35.4923;61.0112
126;clintox;LogisticRegression;"FAF4LeadlikeFilter;PAINSFilter";91.032;-35.5635;60.933
3;clintox;LogisticRegression;"BeyondRo5Filter;FAF4LeadlikeFilter";91.032;-35.8719;60.5942
131;clintox;LogisticRegression;"FAF4LeadlikeFilter;RuleOfVeberFilter";91.032;-35.8719;60.5942
116;clintox;LogisticRegression;"FAF4LeadlikeFilter;GSKFilter";91.032;-35.8719;60.5942
120;clintox;LogisticRegression;"FAF4LeadlikeFilter;LipinskiFilter";91.032;-35.8719;60.5942
122;clintox;LogisticRegression;"FAF4LeadlikeFilter;MolecularWeightFilter";91.032;-35.8719;60.5942
138;clintox;LogisticRegression;"FAF4LeadlikeFilter;ZINCDruglikeFilter";91.032;-35.8719;60.5942
87;clintox;LogisticRegression;"FAF4DruglikeFilter;FAF4LeadlikeFilter";91.032;-35.8719;60.5942
92;clintox;LogisticRegression;"FAF4DruglikeFilter;InpharmaticaFilter";91.032;-35.9193;60.5421
88;clintox;LogisticRegression;"FAF4DruglikeFilter;GhoseFilter";91.032;-36.0142;60.4378
549;clintox;GradientBoostingClassifier;"FAF4DruglikeFilter;MLSMRFilter";94.5433;-39.5374;58.1807
632;clintox;GradientBoostingClassifier;"GlaxoFilter;RuleOfTwoFilter";94.5433;-39.656;58.0552
414;clintox;LogisticRegression;"RuleOfThreeFilter;TiceHerbicidesFilter";91.032;-36.1566;60.2815
684;clintox;GradientBoostingClassifier;"HaoFilter;ZINCDruglikeFilter";94.5433;-39.7272;57.9799
153;clintox;LogisticRegression;"GhoseFilter;RuleOfThreeFilter";91.032;-36.2278;60.2033
608;clintox;GradientBoostingClassifier;"GhoseFilter;RuleOfTwoFilter";94.5433;-39.7865;57.9172
581;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;PfizerFilter";94.5433;-39.9763;57.7164
208;clintox;LogisticRegression;"GSKFilter;ZINCDruglikeFilter";91.032;-36.465;59.9427
715;clintox;GradientBoostingClassifier;"LINTFilter;RuleOfFourFilter";94.5433;-40.1661;57.5157
528;clintox;GradientBoostingClassifier;"BrenkFilter;PfizerFilter";94.5433;-40.261;57.4153
753;clintox;GradientBoostingClassifier;"MLSMRFilter;RuleOfThreeFilter";94.5433;-40.3677;57.3024
331;clintox;LogisticRegression;"NIBRFilter;RuleOfFourFilter";91.032;-36.8921;59.4735
332;clintox;LogisticRegression;"NIBRFilter;RuleOfThreeFilter";91.032;-36.8921;59.4735
518;clintox;GradientBoostingClassifier;"BrenkFilter;HaoFilter";94.5433;-40.4626;57.202
423;clintox;LogisticRegression;"RuleOfTwoFilter;TiceInsecticidesFilter";91.032;-37.0107;59.3432
114;clintox;LogisticRegression;"FAF4LeadlikeFilter;GhoseFilter";91.032;-37.0819;59.2651
389;clintox;LogisticRegression;"PfizerFilter;TiceInsecticidesFilter";91.032;-37.1767;59.1608
531;clintox;GradientBoostingClassifier;"BrenkFilter;RuleOfThreeFilter";94.5433;-40.7236;56.926
754;clintox;GradientBoostingClassifier;"MLSMRFilter;RuleOfTwoFilter";94.5433;-40.7592;56.8883
486;clintox;GradientBoostingClassifier;"BMSFilter;FAF4LeadlikeFilter";94.5433;-40.7829;56.8632
626;clintox;GradientBoostingClassifier;"GlaxoFilter;OpreaFilter";94.5433;-40.9015;56.7378
412;clintox;LogisticRegression;"RuleOfThreeFilter;RuleOfXuFilter";91.032;-37.4614;58.8481
333;clintox;LogisticRegression;"NIBRFilter;RuleOfTwoFilter";91.032;-37.6987;58.5874
695;clintox;GradientBoostingClassifier;"InpharmaticaFilter;RuleOfFourFilter";94.5433;-41.3998;56.2108
587;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;SureChEMBLFilter";94.5433;-41.4235;56.1857
132;clintox;LogisticRegression;"FAF4LeadlikeFilter;RuleOfXuFilter";91.032;-38.1257;58.1183
569;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;GlaxoFilter";94.5433;-41.6845;55.9097
117;clintox;LogisticRegression;"FAF4LeadlikeFilter;HaoFilter";91.032;-38.2444;57.988
645;clintox;GradientBoostingClassifier;"GSKFilter;MLSMRFilter";94.5433;-41.7556;55.8344
425;clintox;LogisticRegression;"RuleOfTwoFilter;ZINCDruglikeFilter";91.032;-38.2681;57.9619
115;clintox;LogisticRegression;"FAF4LeadlikeFilter;GlaxoFilter";91.032;-38.3155;57.9098
177;clintox;LogisticRegression;"GlaxoFilter;RuleOfThreeFilter";91.032;-38.5765;57.6231
243;clintox;LogisticRegression;"InpharmaticaFilter;RuleOfTwoFilter";91.032;-38.9798;57.1801
575;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;MLSMRFilter";94.5433;-42.4911;55.0565
119;clintox;LogisticRegression;"FAF4LeadlikeFilter;LINTFilter";91.032;-39.1459;56.9977
298;clintox;LogisticRegression;"MLSMRFilter;RuleOfFourFilter";91.032;-39.2408;56.8934
515;clintox;GradientBoostingClassifier;"BrenkFilter;GhoseFilter";94.5433;-43.0249;54.4918
769;clintox;GradientBoostingClassifier;"MolecularWeightFilter;RuleOfFourFilter";94.5433;-43.2266;54.2785
128;clintox;LogisticRegression;"FAF4LeadlikeFilter;REOSFilter";91.032;-39.739;56.3461
105;clintox;LogisticRegression;"FAF4DruglikeFilter;RuleOfTwoFilter";91.032;-39.7865;56.294
411;clintox;LogisticRegression;"RuleOfThreeFilter;RuleOfVeberFilter";91.032;-39.8814;56.1897
281;clintox;LogisticRegression;"LipinskiFilter;RuleOfThreeFilter";91.032;-39.8814;56.1897
137;clintox;LogisticRegression;"FAF4LeadlikeFilter;ZINCBasicFilter";91.032;-39.8814;56.1897
199;clintox;LogisticRegression;"GSKFilter;RuleOfThreeFilter";91.032;-39.8814;56.1897
316;clintox;LogisticRegression;"MolecularWeightFilter;RuleOfThreeFilter";91.032;-39.8814;56.1897
417;clintox;LogisticRegression;"RuleOfThreeFilter;ZINCBasicFilter";91.032;-40.0;56.0594
361;clintox;LogisticRegression;"OpreaFilter;RuleOfThreeFilter";91.032;-40.0237;56.0334
717;clintox;GradientBoostingClassifier;"LINTFilter;RuleOfTwoFilter";94.5433;-43.5469;53.9398
750;clintox;GradientBoostingClassifier;"MLSMRFilter;PfizerFilter";94.5433;-43.5943;53.8896
374;clintox;LogisticRegression;"PAINSFilter;RuleOfThreeFilter";91.032;-40.1186;55.9291
589;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;TiceInsecticidesFilter";94.5433;-43.9976;53.463
394;clintox;LogisticRegression;"REOSFilter;RuleOfThreeFilter";91.032;-40.4982;55.5121
752;clintox;GradientBoostingClassifier;"MLSMRFilter;RuleOfFourFilter";94.5433;-44.1163;53.3375
20;clintox;LogisticRegression;"BeyondRo5Filter;RuleOfThreeFilter";91.032;-40.6643;55.3297
221;clintox;LogisticRegression;"HaoFilter;RuleOfThreeFilter";91.032;-40.688;55.3036
123;clintox;LogisticRegression;"FAF4LeadlikeFilter;NIBRFilter";91.032;-40.8304;55.1473
559;clintox;GradientBoostingClassifier;"FAF4DruglikeFilter;RuleOfTwoFilter";94.5433;-44.3535;53.0866
218;clintox;LogisticRegression;"HaoFilter;PfizerFilter";91.032;-40.9727;54.9909
558;clintox;GradientBoostingClassifier;"FAF4DruglikeFilter;RuleOfThreeFilter";94.5433;-44.6975;52.7227
591;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;ZINCBasicFilter";94.5433;-44.7094;52.7102
563;clintox;GradientBoostingClassifier;"FAF4DruglikeFilter;TiceHerbicidesFilter";94.5433;-45.089;52.3087
584;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;RuleOfTwoFilter";94.5433;-45.2788;52.1079
109;clintox;LogisticRegression;"FAF4DruglikeFilter;TiceHerbicidesFilter";91.032;-41.9929;53.8702
577;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;NIBRFilter";94.5433;-45.5516;51.8193
410;clintox;LogisticRegression;"RuleOfThreeFilter;RuleOfTwoFilter";91.032;-42.1352;53.7138
599;clintox;GradientBoostingClassifier;"GhoseFilter;MLSMRFilter";94.5433;-45.6465;51.7189
60;clintox;LogisticRegression;"BrenkFilter;FAF4LeadlikeFilter";91.032;-42.3013;53.5314
125;clintox;LogisticRegression;"FAF4LeadlikeFilter;OpreaFilter";91.032;-42.325;53.5053
532;clintox;GradientBoostingClassifier;"BrenkFilter;RuleOfTwoFilter";94.5433;-46.121;51.2171
579;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;OpreaFilter";94.5433;-46.1447;51.192
536;clintox;GradientBoostingClassifier;"BrenkFilter;TiceHerbicidesFilter";94.5433;-46.4294;50.8908
447;clintox;LogisticRegression;"TiceHerbicidesFilter;ZINCDruglikeFilter";91.032;-43.0605;52.6974
424;clintox;LogisticRegression;"RuleOfTwoFilter;ZINCBasicFilter";91.032;-43.0842;52.6714
222;clintox;LogisticRegression;"HaoFilter;RuleOfTwoFilter";91.032;-43.1079;52.6453
375;clintox;LogisticRegression;"PAINSFilter;RuleOfTwoFilter";91.032;-43.1079;52.6453
282;clintox;LogisticRegression;"LipinskiFilter;RuleOfTwoFilter";91.032;-43.1079;52.6453
317;clintox;LogisticRegression;"MolecularWeightFilter;RuleOfTwoFilter";91.032;-43.1079;52.6453
200;clintox;LogisticRegression;"GSKFilter;RuleOfTwoFilter";91.032;-43.1079;52.6453
419;clintox;LogisticRegression;"RuleOfTwoFilter;RuleOfVeberFilter";91.032;-43.1079;52.6453
135;clintox;LogisticRegression;"FAF4LeadlikeFilter;TiceInsecticidesFilter";91.032;-43.1791;52.5671
133;clintox;LogisticRegression;"FAF4LeadlikeFilter;SureChEMBLFilter";91.032;-43.274;52.4629
118;clintox;LogisticRegression;"FAF4LeadlikeFilter;InpharmaticaFilter";91.032;-43.6299;52.0719
514;clintox;GradientBoostingClassifier;"BrenkFilter;FAF4LeadlikeFilter";94.5433;-47.1412;50.138
178;clintox;LogisticRegression;"GlaxoFilter;RuleOfTwoFilter";91.032;-43.9146;51.7592
104;clintox;LogisticRegression;"FAF4DruglikeFilter;RuleOfThreeFilter";91.032;-43.962;51.7071
21;clintox;LogisticRegression;"BeyondRo5Filter;RuleOfTwoFilter";91.032;-44.1281;51.5246
418;clintox;LogisticRegression;"RuleOfThreeFilter;ZINCDruglikeFilter";91.032;-44.223;51.4204
121;clintox;LogisticRegression;"FAF4LeadlikeFilter;MLSMRFilter";91.032;-44.2467;51.3943
557;clintox;GradientBoostingClassifier;"FAF4DruglikeFilter;RuleOfFourFilter";94.5433;-47.8173;49.4228
130;clintox;LogisticRegression;"FAF4LeadlikeFilter;RuleOfTwoFilter";91.032;-44.8873;50.6906
124;clintox;LogisticRegression;"FAF4LeadlikeFilter;NIHFilter";91.032;-45.172;50.3779
32;clintox;LogisticRegression;"BMSFilter;FAF4LeadlikeFilter";91.032;-45.172;50.3779
134;clintox;LogisticRegression;"FAF4LeadlikeFilter;TiceHerbicidesFilter";91.032;-45.2906;50.2476
502;clintox;GradientBoostingClassifier;"BMSFilter;RuleOfFourFilter";94.5433;-49.9407;47.1769
358;clintox;LogisticRegression;"OpreaFilter;PfizerFilter";91.032;-47.7106;47.5893
583;clintox;GradientBoostingClassifier;"FAF4LeadlikeFilter;RuleOfThreeFilter";94.5433;-55.2313;41.5809
129;clintox;LogisticRegression;"FAF4LeadlikeFilter;RuleOfThreeFilter";91.032;-52.8351;41.9599
